,question,passage,seq_label,ans
188,Siapakah yang menyatakan bahwa Jababeka merupakan kawasan yang paling siap sebagai tempat pusat riset Microsoft,"Untuk menyiapkan tempat pusat riset Microsoft , kami sudah mengkaji mulai dari Cikampek sampai Merak di antaranya Bukit Indah , Kerawang Industrial Estate , Kujang Industrial Estate , Lippo Cikarang , MM 2100 , dan Jababeka . Saya melihat Jababeka adalah kawasan yang paling siap , ujar Kusmayanto seusai peringatan Hari Kebangkitan Teknologi Nasional Ke - 10 di Istana Negara , Rabu ( 10/8 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
189,"Kapankah kekasih pelari Etiopia Kenenisa Bekele , Alem Techale , meninggal dunia ?","Di Kejuaraan Dunia Atletik di Helsinki , Finlandia , 6-14 Agustus , Bekele meraih medali emas nomor 10.000 meter . Namun , dia tidak turun di nomor 5.000 meter karena masih bersedih akibat kematian kekasihnya , Alem Techale , 4 Januari lalu .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']",karena masih bersedih akibat kematian kekasihnya
190,Siapa Country Director UNDP untuk Indonesia ?,"Country Director UNDP untuk Indonesia , Gwi-yeop Son , menyatakan dukungan program PBB itu terhadap Pemerintah Indonesia untuk penghapusan BPO dalam industri manufaktur dan perbaikan peralatan pendingin .","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",gwi - yeop son
191,Berapa jumlah korban tewas akibat topan Wilma di Haiti ?,"Sehari sebelumnya , topan Wilma telah memicu terjadinya longsor yang menewaskan setidaknya 10 orang di Haiti akibat tertimbun lumpur . Kekuatan badai yang didorong udara panas di atas Laut Karibia barat laut meningkat cepat saat berembus memasuki daerah Teluk Meksiko . Badai ( storm ) yang telah berubah menjadi topan ( hurricane ) ini diperkirakan akan melintasi wilayah Florida selatan yang rawan badai pada Sabtu mendatang .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","sehari sebelumnya , topan wilma telah memicu terjadinya longsor yang menewaskan setidaknya 10 orang di haiti akibat tertimbun lumpur"
192,Siapakah yang menyutradarai film Ranjang Pengantin di tahun 1974,"Acara-acara tersebut , menurut Slamet , lebih merupakan sebuah retrospeksi atau tapak tilas jejak langkah Teguh Karya yang meninggalkan jejak prestasi besar di dunia perfilman Indonesia . Dari sebelas film yang disutradarainya , enam di antaranya meraih anugerah Piala Citra untuk Penyutradaraan Terbaik Festival Film Indonesia ( FFI ) , yakni untuk film Ranjang Pengantin ( 1974 ) , Kawin Lari ( 1975 ) , November 1828 ( 1979 ) , Doea Tanda Mata ( 1984 ) , Ibunda ( 1986 ) , dan Pacar Ketinggalan Kereta ( 1989 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",yakni untuk film ranjang pengantin ( 1974
193,"Berapa angka peningkatan pengangguran di Indonesia dalam 3,5 tahun ?","Ia menyebutkan , jumlah penganggur di Indonesia meningkat dari delapan juta jiwa atau 8 , 1 persen pada tahun 2001 menjadi 10 , 9 juta jiwa atau 10 , 3 persen dari jumlah penduduk usia kerja pada bulan Februari 2005 , yang mencapai 105 , 8 juta jiwa . Kondisi itu menunjukkan dalam selang waktu 3 , 5 tahun telah terjadi peningkatan jumlah penganggur sebanyak tiga juta orang atau rata - rata 0 , 83 juta orang per tahun .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
194,Laporan apakah yang menyebut Norwegia di posisi teratas dan Nigeria terbawah ?,"Laporan itu menyebut Norwegia berada di posisi teratas dalam Indeks Pembangunan Manusia , dan Nigeria terbawah . Indonesia berada di urutan 110 dari 177 negara . Laporan itu memperlihatkan pembangunan manusia meningkat , namun gerak mencapai MDGs sangat pelan . Sekitar 65 negara dengan sekitar 1 , 2 miliar penduduk menghadapi risiko gagal memenuhi sedikitnya satu sasaran MDG sampai 2040 .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
195,Siapakah Komandan KRI Pulau Rangsang yang menangkap kapal Nangala 9 dan kapal Tugu 25,"Komandan KRI Pulau Rangsang Mayor Laut Wirahadi AW mengatakan , kapal Nangala 9 sempat berusaha lari , sementara kapal Tugu 25 sempat memutus jala agar bisa melaju lebih cepat .","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",mayor laut wirahadi aw mengatakan
196,"Provinsi apakah yang berhasil mencapai cakupan sebesar 111,6 persen pada PIN polio putaran pertama","Provinsi-provinsi yang mencapai cakupan lebih dari 100 persen berdasarkan proyeksi provinsi ada delapan provinsi , yaitu Riau ( 103 persen ) , Sumatera Selatan ( 100 , 1 persen ) , DKI Jakarta ( 111 , 5 persen ) , Jawa Timur ( 100 , 1 persen ) , Sulawesi Utara ( 111 , 6 persen ) , Sulawesi Tengah ( 101 , 4 persen ) , Bali ( 102 , 4 persen ) , dan Nusa Tenggara Barat ( 109 , 4 persen ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
197,Berapa luas daratan Papua ?,"Papua tak hanya secara geografis memiliki wilayah yang luas ( luas daratan 410.660 kilometer persegi ) , tetapi juga memiliki khazanah kebudayaan yang unik dan rumit . Sejauh yang bisa diidentifikasi , tercatat tak kurang dari 253 suku yang tinggal di sekitar pantai selatan dan utara serta di pedalaman hutan yang terpencil . Ini tantangan terbesar penyelenggaraan Pesta Budaya Papua yang telah digulirkan sejak empat tahun lalu .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",410 . 660 kilometer persegi
198,Siapakah Menteri Dalam Negeri Irak ?,"Dua tokoh Syiah - Pemimpin Majelis Tinggi untuk Revolusi Islam di Irak Ammar al Hakim dan juru bicara Moqtada al-Sadr , Abdul Hadi al-Daraj - menuding teroris dan para pengikut Saddam Hussein sebagai pihak yang bertanggung jawab atas insiden tersebut karena mereka dianggap menyebarkan isu adanya bom . Tudingan serupa dilontarkan Menteri Dalam Negeri Irak Bayan Jabor .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']",bayan jabor
199,"Pada tanggal berapakah , Than Shwe terakhir muncul di publik ketika menerima mantan Menlu Indonesia Ali Alatas","Than Shwe jarang muncul di hadapan publik dan media massa . Terakhir , orang kuat Myanmar ini terlihat pada 19 Agustus lalu , saat ia menerima mantan Menlu Indonesia Ali Alatas yang kini jadi utusan khusus PBB untuk masalah reformasi PBB .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",pada 19 agustus lalu
200,"Menuntut apakah massa saat unjuk rasa di Gedung Dewan Perwakilan Rakyat Daerah Kabupaten Tanah Laut , Kalimantan Selatan , di Pelaihari , Rabu 7 September 2005 ?","Pelaihari , Kompas - Unjuk rasa sekitar 1.000 warga di Gedung Dewan Perwakilan Rakyat Daerah Kabupaten Tanah Laut , Kalimantan Selatan , di Pelaihari , Rabu ( 7/9 ) , berakhir rusuh . Massa merusak Gedung DPRD , Kepolisian Resor , dan Pengadilan Negeri . Massa menuntut izin pemanfaatan limbah kayu ulin .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O']",[SEP]
201,Kapankah Anwar Ibrahim dipecat oleh Mahathir Mohamad ?,"Anwar telah menuntut Khalid , penulis buku berjudul "" 50 Alasan Mengapa Anwar Tak Bisa Menjadi Perdana Menteri "" , yang diterbitkan pada 1998 , saat Anwar masih menjabat deputi Mahathir Mohamad , Perdana Menteri Malaysia saat itu . Tulisan Khalid inilah yang antara lain mengakibatkan pemecatan dirinya oleh Mahathir pada September tahun yang sama .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O']","anwar masih menjabat deputi mahathir mohamad , perdana menteri malaysia"
202,Berapa orangkah warga negara Amerika Serikat yang terdapat di dalam pesawat dengan nomor penerbangan TANS 204 ?,"Di dalam pesawat dengan nomor penerbangan TANS 204 itu terdapat 11 warga Amerika Serikat , dua Italia , seorang Australia , seorang Spanyol , dan seorang Kolombia , sedangkan sisanya adalah warga Peru .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
203,Apa nama kambing yang lahir dari teknologi kloning di Skotlandia pada tahun 1996 ?,"Pada 1996 , dunia digemparkan dengan kelahiran Dolly , seekor kambing yang lahir dari teknologi kloning di Skotlandia . Kelahiran Dolly langsung memunculkan prokontra terkait etika , moral , dan ilmu pengetahuan . PascaDolly , kloning tikus , sapi , babi , kucing , dan kuda menyusul .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",dunia digemparkan dengan kelahiran dolly
204,apa nama induk llama yang baru saja melahirkan di TSI Prigen,"TSI juga mencatat induk zebra bernama Prinsisna yang melahirkan . Demikian pula dengan induk llama bernama Martini ( 8 ) yang melahirkan dengan lancar , Selasa ( 18/10 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",tsi juga mencatat induk zebra bernama prinsisna yang melahirkan
205,Apakah nama organisasi yang menangani masalah kesehatan dunia ?,Kegigihan usahanya memberikan pencerahan kepada masyarakat tentang kesehatan inilah yang mengantarkan Wakil Ketua Perhimpunan Onkologi Indonesia ini mendapat penghargaan dari Organisasi Kesehatan Dunia berupa WHO Awards di bidang Social Medicine tahun 1995 .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",berupa
206,Surat kabar manakah yang dalam editorialnya menuliskan bahwa rakyat Jepang sudah lama menolak kunjungan perdana menteri ke Kuil Yasukuni karena akan merusak kepentingan nasional Jepang sebagai tanggapan atas kunjungan Junichiro Koizumi ke kuil tersebut,"Sedangkan Mainichi Shimbun dalam editorialnya menuliskan , Kita telah lama menolak kunjungan PM ke Kuil Yasukuni yang akan merusak kepentingan nasional kita .","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","sedangkan mainichi shimbun dalam editorialnya menuliskan , kita telah lama menolak kunjungan pm ke kuil yasukuni yang akan merusak kepentingan nasional kita"
207,Apakah panggilan akrab untuk Nurcholish Madjid,"Dalam pertemuan itu , Cak Nur , panggilan akrab Nurcholish , berpesan agar Presiden mengelola dan mengurus negeri ini dengan baik , selain mengucapkan terima kasih karena telah menjenguknya . Cak Nur mengucapkan terima kasih , dan ada sedikit pesan kepada Presiden , tutur Rahmat , sekretaris Cak Nur .","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
208,"Kapan terjadinya baku tembak antara Pasukan TNI dan GAM di daerah perbukitan di Desa Meurou Baroh , Kecamatan Indrapuri , Aceh Besar ?","Banda Aceh , Kompas - Nota kesepahaman damai yang ditandatangani pemerintah dan Gerakan Aceh Merdeka tanggal 15 Agustus lalu di Helsinki , Finlandia , tampaknya tak mudah diimplementasikan . Pasukan TNI dan GAM , Minggu ( 28/8 ) sekitar pukul 08.30 , masih terlibat baku tembak di daerah perbukitan di Desa Meurou Baroh , Kecamatan Indrapuri , Aceh Besar .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
209,Diberi nama apakah anjing hasil kloning yang dilakukan Seoul National University ?,"Tim Seoul National University , Korea Selatan , beranggotakan 11 orang yang dipimpin Prof Hwang Woo Suk ini sukses mengkloning anjing jenis Afganistan . Hasil kloning yang lahir pada 24 April 2005 ini diberi nama Snuppy - singkatan dari Seoul National University Puppy . Anjing selama ini dianggap sulit dikloning .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",diberi nama snuppy - singkatan dari seoul national university puppy
210,lembaga apakah yang ditunjuk sebagai Tim Penyiapan dan Pengusutan Perubahan Status Pegunungan Muller menjadi World Natural Heritage sesuai Keputusan Menteri Koordinator Kesejahteraan Rakyat Nomor 14 / Kep / Menko / Kesra / V / 2002,"Jakarta , Kompas - Pegunungan Muller di jantung Pulau Kalimantan dinilai Lembaga Ilmu Pengetahuan Indonesia ( LIPI ) memenuhi syarat diusulkan sebagai Warisan Alam Dunia ( World Natural Heritage ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tidak ditemukan
211,Berapa bulan waktu yang diberikan Presiden Uzbekistan kepada AS untuk mengosongkan Karshi-Khanabad ?,Sebanyak 93 anggota Majelis Tinggi yang hadir kemarin secara bulat mendukung resolusi yang disampaikan Presiden Islam Karimov pada tanggal 29 Juli lalu yang memberikan waktu kepada AS selama enam bulan untuk mengosongkan Karshi-Khanabad .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']",islam karimov pada tanggal 29 juli lalu yang memberikan
212,Siapakah ahli kimia dari Institut Teknologi Bandung yang mendapat penghargaan Sarwono Prawirohardjo ?,"Sebelumnya , penghargaan yang sama diberikan kepada orang-orang yang berjasa dalam pengembangan iptek . Salah satunya , mantan Gubernur DKI Jakarta Ali Sadikin yang menerima penghargaan tahun 2002 silam karena dianggap mendorong pengembangan penelitian Oceanografi dengan dukungan fasilitas penelitian . Penghargaan serupa juga diberikan kepada sejarawan Prof Taufik Abdullah dan ahli kimia dari Institut Teknologi Bandung Prof Samsul Arifin .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O']",prof samsul arifin
213,Dari manakah Diah Anisa Dwirini berasal ?,"Penelitian Diah berangkat dari kebiasaannya menyapu halaman rumahnya di Ketanggungan , Yogyakarta . Tanpa sengaja , ia menemukan hamparan hitam yang bergerak-gerak di bawah pohon sawo manis , tetapi tak terpisah dari kerumunannya .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",penelitian diah berangkat dari kebiasaannya menyapu halaman rumahnya di ketanggungan
214,Apa nama badan penyelenggara 15th International Photovoltaic Science and Engineering Conference ( PVSEC ) ?,"Penganugerahan penghargaan berupa piagam dari Komite Fotovoltaik Internasional dilakukan pada penutupan konferensi yang berlangsung di Shanghai International Convention Center , Sabtu ( 15/10 ) . Pada pertemuan itu , Wilson menyajikan makalah berjudul Development of a Simple and Low Cost I-V Tracer and Its Application for Measuring the Characteristic of Solar Module .","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",15th international photovoltaic science and engineering conference ( pvsec ) ? [SEP]
215,"Di hutan manakah , lokasi kasus perkebunan kelapa sawit seluas 23.000 hektar yang melibatkan PT Damai Jaya Lestari","Kami tidak akan mengulangi kesalahan membuka perkebunan di lahan berstatus kawasan hutan , kata Direktur PT Damai Jaya Lestari Sudardjo kepada Kompas di Kendari , Sabtu ( 24/9 ) . Keterangan tersebut merujuk pada kasus perkebunan kelapa sawit seluas 23.000 hektar di kawasan hutan Padang Lawas , Kabupaten Tapanuli Selatan , Sumatera Utara , yang kini dalam tahap penyidikan Kejaksaan Agung dengan tuduhan korupsi .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[SEP]
216,Dari manakah solar akan diimpor oleh AKR Corporindo ?,"Solarnya kami impor dari perusahaan minyak di Singapura . Untuk pengiriman pertama sebanyak 7.000 ton solar melalui Pelabuhan Tanjung Perak , Surabaya , kata Jimmy .","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",solarnya kami impor dari perusahaan minyak di singapura
217,Tanggal berapakah Sharapova lahir ?,"Tahun 2005 , Sharapova memang gagal mempertahankan gelar di lapangan rumput Wimbledon . Meski demikian , petenis kelahiran Nyagan , Rusia , 19 April 1987 , itu merebut tiga gelar musim ini . Pencapaian tersebut cukup untuk menggeser posisi Davenport yang tahun ini gagal di final Wimbledon .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",sharapova memang gagal mempertahankan gelar di lapangan rumput wimbledon
218,"Termasuk orang Inggris yang menerima Nobel untuk sastra ke berapakah , Harold Pinter ?","Hadiah Nobel terakhir yang diumumkan tahun ini adalah Nobel untuk sastra . Pemenangnya adalah penulis naskah drama asal Inggris , Harold Pinter ( 75 ) , yang membuatnya menjadi orang Inggris kedelapan yang memperoleh penghargaan tertinggi ini .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']",yang membuatnya menjadi orang inggris kedelapan yang memperoleh penghargaan tertinggi ini
219,"siapakah penyelenggara pameran produk berskala nasional di gedung Smesco Promotion Center , 19-23 Oktober 2005","Pameran produk UMKM berskala nasional itu diselenggarakan Dewan Kerajinan Nasional di Gedung Smesco Promotion Center , 19-23 Oktober 2005 . Pameran diikuti 190 pengusaha UMKM dari 33 provinsi di Indonesia .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",pameran diikuti 190 pengusaha umkm dari 33 provinsi di indonesia
